Identifier,Slug,Status,Repository,Title,Description,Input,Input Shape,Output,Mode,Tag,GitHub,Publication,Source Code,License,Both Identifiers,Code,Interpretation,Task,Contributor,Date,Calculation,Output Shape,Output Type,Host URL,DockerHub,Docker Architecture,S3
eos5cl7,ngonorrhoeae-inh,Ready,https://github.com/ersilia-os/eos5cl7,Growth Inhibitors of Neisseria gonorrhoeae,"The authors curated a dataset of 282 compounds from ChEMBL, of which 160 (56.7%) were labeled as active N. gonorrhoeae inhibitor compounds. They used this dataset to build a naïve Bayesian model and used it to screen a commercial library. With this method,they identified and validated two hits. We have used the dataset to build a model using LazyQSAR with Ersilia Compound Embeddings as molecular descriptors. LazyQSAR is an AutoML Ersilia-developed library.",Compound,Single,Probability,Retrained,"Antimicrobial activity,ChEMBL,N.gonorrhoeae",https://github.com/ersilia-os/eos5cl7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274436/,https://github.com/ersilia-os/lazy-qsar,GPL-3.0,,"$ ersilia serve ngonorrhoeae-inh
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Probability of activity for the inhibition of the Antimicrobial pathogen N. gonorrhoeae,Classification,Richiio,3/1/2024,https://github.com/Richiio,Single,Float,,https://hub.docker.com/r/ersiliaos/eos5cl7,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos5cl7.zip
eos7yti,osm-series4,Ready,https://github.com/ersilia-os/eos7yti,Antimalarial activity from OSM,"This model predicts the antimalarial potential of small molecules in vitro. We have collected the data available from the Open Source Malaria Series 4 molecules and used two cut-offs to define activity, 1 uM and 2.5 uM. The training has been done with the LazyQSAR package (Morgan Binary Classifier) and shows an AUROC >0.8 in a 5-fold cross-validation on 20% of the data held out as test. These models have been used to generate new series 4 candidates by Ersilia.",Compound,Single,Probability,Pretrained,"Malaria,P.falciparum,IC50",https://github.com/ersilia-os/eos7yti,https://pubs.acs.org/doi/10.1021/acscentsci.6b00086,https://github.com/ersilia-os/lazy-qsar,GPL-3.0,,"$ ersilia serve osm-series4
$ ersilia api -i 'CCCOCCC'
$ ersilia close","Probability of killing P.falciparum in vitro (IC50 < 1uM and 2.5uM, respectively)",Classification,GemmaTuron,2/8/2023,https://github.com/GemmaTuron,List,Float,https://eos7yti-thpl4.ondigitalocean.app/,https://hub.docker.com/r/ersiliaos/eos7yti,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos7yti.zip
eos7asg,padel,Ready,https://github.com/ersilia-os/eos7asg,PADEL small molecule descriptors,"PaDEL is a commonly used molecular descriptor. It calculates 1875 molecular descriptors (1444 1D and 2D descriptors, 431 3D descriptors) and 12 types of fingerprints for small molecule representation. Originally developed in Java, here we provide PaDDELPy, its python implementation.",Compound,Single,Descriptor,Pretrained,Descriptor,https://github.com/ersilia-os/eos7asg,https://onlinelibrary.wiley.com/doi/10.1002/jcc.21707,https://github.com/ecrl/padelpy,MIT,"eos7asg,padel","$ ersilia serve padel
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Vector representation of a molecule,Representation,miquelduranfrigola,27/9/2021,https://github.com/miquelduranfrigola,List,Float,,https://hub.docker.com/r/ersiliaos/eos7asg,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos7asg.zip
eos97yu,pampa-permeability,Ready,https://github.com/ersilia-os/eos97yu,PAMPA effective permeability,"The authors provide a dataset of 200 small molecules and their experimentally measured permeability in a PAMPA assay. Using this data, we have trained a model that predicts the logarithm of the effective permeability coefficient.",Compound,Single,Experimental value,In-house,"Permeability,ADME,LogP",https://github.com/ersilia-os/eos97yu,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6651837/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6651837/,None,"eos97yu,pampa-permeability","$ ersilia serve pampa-permeability
$ ersilia api -i 'CCCOCCC'
$ ersilia close",logPe,Regression,miquelduranfrigola,10/11/2021,https://github.com/miquelduranfrigola,Single,Float,,https://hub.docker.com/r/ersiliaos/eos97yu,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos97yu.zip
eos2hbd,passive-permeability,Ready,https://github.com/ersilia-os/eos2hbd,Passive permeability based on simulations,"Using Coarse Grained (CG) models, where several atoms are aggregated into a single bead, the authors obtain a set of 500,000 compounds with their simulated permeability across a single-component DOPC lipid bilayer. With this approach, the authors are able to cover a large and representative portion of the chemical space. We have used the data generated in this publication to train a simple regression model to predict compound permeability.",Compound,Single,Experimental value,In-house,"Permeability,ADME,Papp",https://github.com/ersilia-os/eos2hbd,https://pubs.acs.org/doi/full/10.1021/acscentsci.8b00718?ref=recommended,https://pubs.acs.org/doi/full/10.1021/acscentsci.8b00718?ref=recommended,None,"eos2hbd,passive-permeability","$ ersilia serve passive-permeability
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Permeability coefficient (P). Cut-off: 6,Regression,miquelduranfrigola,10/11/2021,https://github.com/miquelduranfrigola,Single,Float,,https://hub.docker.com/r/ersiliaos/eos2hbd,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2hbd.zip
eos2b6f,pkasolver,Ready,https://github.com/ersilia-os/eos2b6f,Microstate pKa values,"This model employs transfer learning with graph neural networks in order to predict micro-state pKa values of small molecules. The model enumerates the molecule's protonation states and predicts its pKa values. It was trained in two phases, first, using a large ChEMBL dataset and then fine-tuning the model for a small training set of molecules with available pKa values. The model in this repository is the pkasolver-light, which does not require an Epik license and is limited to monoprotic molecules.",Compound,Single,Experimental value,Pretrained,"pKa,ADME",https://github.com/ersilia-os/eos2b6f,https://www.biorxiv.org/content/10.1101/2022.01.20.476787v1,https://github.com/mayrf/pkasolver,MIT,"eos2b6f,pkasolver","$ ersilia serve pkasolver
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Acidity of a molecule (lower pKa indicates stronger acid),Regression,svolk19-stanford ,14/7/2022,https://github.com/svolk19-stanford ,Single,Float,,https://hub.docker.com/r/ersiliaos/eos2b6f,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2b6f.zip
eos4x30,pmapper-3d,Ready,https://github.com/ersilia-os/eos4x30,3D pharmacophore descriptor,The pharmacophore mapper (pmapper) identifies common 3D pharmacophores of active compounds against a specific target and uniquely encodes them with hashes suitable for fast identification of identical pharmacophores. The obtained signatures are amenable for downstream ML tasks.,Compound,Single,Descriptor,Pretrained,"Descriptor,Fingerprint",https://github.com/ersilia-os/eos4x30,https://www.mdpi.com/1422-0067/20/23/5834,https://github.com/DrrDom/pmapper,BSD-3.0,,"$ ersilia serve pmapper-3d
$ ersilia api -i 'CCCOCCC'
$ ersilia close",vector representation of pharmacophores,Representation,GemmaTuron,28/11/2023,https://github.com/GemmaTuron,List,Integer,,https://hub.docker.com/r/ersiliaos/eos4x30,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos4x30.zip
eos2hzy,pubchem-sampler,Ready,https://github.com/ersilia-os/eos2hzy,PubChem Molecular Sampler,A simple sampler of the PubChem database using their API. It looks for similar molecules to the input molecule and returns a list of 100 molecules by default. This model has been developed by Ersilia and posts queries to an online server.,Compound,Single,Compound,Pretrained,Similarity,https://github.com/ersilia-os/eos2hzy,https://academic.oup.com/nar/article/51/D1/D1373/6777787,https://github.com/ersilia-os/chem-sampler/blob/main/chemsampler/samplers/pubchem/sampler.py,GPL-3.0,"eos2hzy,pubchem-sampler","$ ersilia serve pubchem-sampler
$ ersilia api -i 'CCCOCCC'
$ ersilia close",100 nearest molecules in PubChem,Similarity,GemmaTuron,10/8/2023,https://github.com/GemmaTuron,List,String,,https://hub.docker.com/r/ersiliaos/eos2hzy,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2hzy.zip
eos24jm,qcrb-tb,Ready,https://github.com/ersilia-os/eos24jm,QcrB Inhibition (M. tuberculosis),"The cytochrome bcc complex (QcrB) is a subunit of the mycobacterial cyt-bcc-aa3 oxidoreductase in the electron transport chain (ETC), and it has been suggested as a good M.tb target due to the bacteria's dependence on oxidative phosphorylation for its growth. The authors use a dataset of 352 molecules, of which 277 are classified as active (QIM < 1 uM), 58 as moderately active ( 1 > QIM < 20 uM) and 78 as inactive (QIM > 20). Qim refers to quantification of intracellular mycobacteria.",Compound,Single,Other value,Pretrained,"M.tuberculosis,Antimicrobial activity",https://github.com/ersilia-os/eos24jm,https://pubs.acs.org/doi/full/10.1021/acsomega.2c01613,https://github.com/CoutinhoLab/Q-TB/,CC,,"$ ersilia serve qcrb-tb
$ ersilia api -i 'CCCOCCC'
$ ersilia close","Class 1: active(QIM < 1uM), Class 2:moerately active (1 < QIM < 20uM), Class 3:inactive (QIM > 20uM)",Classification,GemmaTuron,6/4/2023,https://github.com/GemmaTuron,Single,Integer,,https://hub.docker.com/r/ersiliaos/eos24jm,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos24jm.zip
eos8a4x,rdkit-descriptors,Ready,https://github.com/ersilia-os/eos8a4x,Physicochemical descriptors available from RDKIT,"A set of 200 physicochemical descriptors available from the RDKIT, including molecular weight, solubility and druggability parameters. We have used the DescriptaStorus selection of RDKit descriptors for simplicity.",Compound,Single,Descriptor,Pretrained,Descriptor,https://github.com/ersilia-os/eos8a4x,https://www.rdkit.org/docs/RDKit_Book.html,https://github.com/bp-kelley/descriptastorus,Proprietary,"eos8a4x,rdkit-descriptors","$ ersilia serve rdkit-descriptors
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Vector representation of small molecules,Representation,miquelduranfrigola,17/9/2021,https://github.com/miquelduranfrigola,List,Float,,https://hub.docker.com/r/ersiliaos/eos8a4x,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos8a4x.zip
eos7jio,rdkit-fingerprint,Ready,https://github.com/ersilia-os/eos7jio,Path-based fingerprint,"Path-based fingerprints calculated with the RDKit package Chem.RDKFingerprint. It is inspired in the Daylight fingerprint. As explained in the RDKit Book, the fingerprinting algorithm identifies all subgraphs in the molecule within a particular range of sizes, hashes each subgraph to generate a raw bit ID, mods that raw bit ID to fit in the assigned fingerprint size, and then sets the corresponding bit. ",Compound,Single,Descriptor,Pretrained,"Fingerprint,Descriptor",https://github.com/ersilia-os/eos7jio,https://www.rdkit.org/docs/RDKit_Book.html,https://github.com/rdkit/rdkit,BSD-3.0,"eos7jio,rdkit-fingerprint","$ ersilia serve rdkit-fingerprint
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Vector representation of small molecules,Representation,miquelduranfrigola,17/9/2021,https://github.com/miquelduranfrigola,List,Float,,https://hub.docker.com/r/ersiliaos/eos7jio,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos7jio.zip
eos8fth,redial-2020,Ready,https://github.com/ersilia-os/eos8fth,SARS-CoV-2 antiviral prediction: REDIAL-2020,"Predictor of several endpoints related to Sars-CoV-2. It provides predictions for Live Virus Infectivity, Viral Entry, Viral Replication, In Vitro Infectivity and Human Cell Toxicity using a combination of three models. Consensus results are obtained by averaging the prediction for the three different models for each activity and toxicity models. The models have been built using NCATS COVID19 data. Further details on result interpretations can be found here: https://drugcentral.org/Redial",Compound,Single,Probability,Pretrained,"Sars-CoV-2,COVID19,Antiviral activity",https://github.com/ersilia-os/eos8fth,https://www.nature.com/articles/s42256-021-00335-w#Sec9,https://github.com/sirimullalab/redial-2020/tree/v1.0,MIT,,"$ ersilia serve redial-2020
$ ersilia api -i 'CCCOCCC'
$ ersilia close","The model returns the probability of 1 (active) in each assay. Good drugs are active in CPE, 3CL and are inactive in cytotox, hCYTOX and ACE2 and/or are active in at least one of the following: AlphaLISA, CoV-PPE, MERS-PPE, while inactive in the counter screen, respectively: TruHit, CoV-PPE_cs, MERS-PPE_cs.",Classification,Pradnya2203,27/3/2023,https://github.com/Pradnya2203,Single,Float,,https://hub.docker.com/r/ersiliaos/eos8fth,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos8fth.zip
eos694w,reinvent4-mol2mol-medium-similarity,Ready,https://github.com/ersilia-os/eos694w,REINVENT 4 Mol2MolMediumSimilarity,The Mol2MolMediumSimilarity leverages REINVENT4's mol2mol_medium_similarity.prior to generate approximately 100 unique molecules. The generated molecules will be relatively similar to the input molecule.,Compound,Single,Compound,Pretrained,Similarity,https://github.com/ersilia-os/eos694w,https://chemrxiv.org/engage/chemrxiv/article-details/65463cafc573f893f1cae33a,https://github.com/MolecularAI/REINVENT4,Apache-2.0,,"$ ersilia serve reinvent4-mol2mol-medium-similarity
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Model generates ~100 similar molecules per input molecule.,Generative,ankitskvmdam,7/2/2024,https://github.com/ankitskvmdam,List,String,,https://hub.docker.com/r/ersiliaos/eos694w,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos694w.zip
eos57bx,reinvent4-mol2mol-scaffold,Ready,https://github.com/ersilia-os/eos57bx,REINVENT 4 Mol2MolScaffold,Mol2MolScaffold uses REINVENT4's mol2molscaffold.prior and mol2molscaffold_generic.prior to generate around 500 new molecules similar to the provided molecules. The generated molecules will be relatively similar to the input molecules.,Compound,Single,Compound,Pretrained,Similarity,https://github.com/ersilia-os/eos57bx,https://chemrxiv.org/engage/chemrxiv/article-details/65463cafc573f893f1cae33a,https://github.com/MolecularAI/REINVENT4,Apache-2.0,,"$ ersilia serve reinvent4-mol2mol-scaffold
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Model generates ~500 similar molecules per input molecule.,Generative,ankitskvmdam,8/3/2024,https://github.com/ankitskvmdam,List,String,,https://hub.docker.com/r/ersiliaos/eos57bx,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos57bx.zip
eos2r5a,retrosynthetic-accessibility,Ready,https://github.com/ersilia-os/eos2r5a,Retrosynthetic accessibility score,"Retrosynthetic accessibility score based on the computer aided synthesis planning tool AiZynthfinder. The authors have selected a ChEMBL subset of 200.000 molecules, and checked whether AiZinthFinder could identify a synthetic route or not. This data has been trained to create a classifier that computes 4500 times faster than the underlying AiZynthFinder. Molecules outside the applicability domain, such as the GBD database, need to be fine tuned to their use case.",Compound,Single,Score,Pretrained,"Synthetic accessibility,Chemical synthesis",https://github.com/ersilia-os/eos2r5a,https://pubs.rsc.org/en/content/articlelanding/2021/sc/d0sc05401a,https://github.com/reymond-group/RAscore,MIT,"eos2r5a,retrosynthetic-accessibility","$ ersilia serve retrosynthetic-accessibility
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Higher score indicates easier retrosynthetic accessibility,Regression,miquelduranfrigola,19/10/2021,https://github.com/miquelduranfrigola,Single,Float,,https://hub.docker.com/r/ersiliaos/eos2r5a,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2r5a.zip
eos5qfo,rexgen,Ready,https://github.com/ersilia-os/eos5qfo,Organic reaction outcome prediction,Utilizes a Weisfeiler-Lehman network (attentive mechanism) to predict the products of an organic reaction given the reactants. The model identifies the reaction centers (set of atoms/bonds that change from reactant to product) and obtains the products directly from a graph-based neural network.,Compound,List,Compound,Pretrained,Chemical synthesis,https://github.com/ersilia-os/eos5qfo,https://arxiv.org/pdf/1709.04555v3.pdf,https://github.com/connorcoley/rexgen_direct,GPL-3.0,"eos5qfo,rexgen","$ ersilia serve rexgen
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Products of an organic reaction,Generative,svolk19-stanford ,8/8/2022,https://github.com/svolk19-stanford ,Flexible List,String,,https://hub.docker.com/r/ersiliaos/eos5qfo,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos5qfo.zip
eos6aun,rxn-fingerprint,Ready,https://github.com/ersilia-os/eos6aun,RXNFP - chemical reaction fingerprints,"RXNFP uses a pre-trained BERT Language Model to transform a reaction represented as smiles into a fingerprint amenable for downstream applications. The authors show how the RXN-fps can be used to identify nearest neighbors on reaction datasets, or map the reaction space without knowing the reaction centers.",Compound,Single,Descriptor,Pretrained,"Fingerprint,Embedding,Chemical synthesis",https://github.com/ersilia-os/eos6aun,https://www.nature.com/articles/s42256-020-00284-w,https://github.com/rxn4chemistry/rxnfp/tree/master/,MIT,,"$ ersilia serve rxn-fingerprint
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Fingerprint of the reaction.,Representation,samuelmaina,28/3/2023,https://github.com/samuelmaina,Matrix,Float,,https://hub.docker.com/r/ersiliaos/eos6aun,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos6aun.zip
eos8lok,s2dv-hbv,Ready,https://github.com/ersilia-os/eos8lok,Inhibition of Hepatits B virus,"The model uses Word2Vec, a natural language processing technique to represent SMILES strings. The model was trained on over <4000 small molecules with associated experimental HBV inhibition data (IC50) to classify compounds as HBV inhibitors (IC50 <= 1 uM) or non-inhibitors. Data was gathered from the public repository ChEMBL.",Compound,Single,Experimental value,Pretrained,"Antiviral activity,IC50,HBV,ChEMBL",https://github.com/ersilia-os/eos8lok,https://pubmed.ncbi.nlm.nih.gov/35062019/,https://github.com/NTU-MedAI/S2DV,Apache-2.0,,"$ ersilia serve s2dv-hbv
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Probability of inhibition of HBV (IC50 < 1uM),Classification,emmakodes,24/3/2023,https://github.com/emmakodes,Single,Float,,https://hub.docker.com/r/ersiliaos/eos8lok,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos8lok.zip
eos2fy6,s2dv-hepg2-toxicity,Ready,https://github.com/ersilia-os/eos2fy6,S2DV HepG2 toxicity,"The model uses Word2Vec, a natural language processing technique to represent SMILES strings. The model was trained on over <2000 small molecules with associated experimental HepG2 cytotoxicity data (IC50) to classify compounds as HepG2 toxic (IC50 <= 30 uM) or non-toxic. Data was gathered from the public repository ChEMBL.",Compound,Single,Experimental value,Pretrained,"ChEMBL,IC50,Toxicity",https://github.com/ersilia-os/eos2fy6,https://pubmed.ncbi.nlm.nih.gov/35062019/,https://github.com/NTU-MedAI/S2DV,Apache-2.0,,"$ ersilia serve s2dv-hepg2-toxicity
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Probability of HepG2 Toxicity (IC50 < 30 uM),Classification,emmakodes,27/3/2023,https://github.com/emmakodes,Single,Float,,https://hub.docker.com/r/ersiliaos/eos2fy6,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2fy6.zip
eos9ei3,sa-score,Ready,https://github.com/ersilia-os/eos9ei3,Synthetic accessibility score,Estimation of synthetic accessibility score (SAScore) of drug-like molecules based on molecular complexity and fragment contributions. The fragment contributions are based on a 1M sample from PubChem and the molecular complexity is based on the presence/absence of non-standard structural features. It has been validated comparing the SAScore and the estimates of medicinal chemist experts for 40 molecules (r2 = 0.89). The SAScore has been contributed to the RDKit Package.,Compound,Single,Score,Pretrained,"Synthetic accessibility,Chemical synthesis",https://github.com/ersilia-os/eos9ei3,https://jcheminf.biomedcentral.com/articles/10.1186/1758-2946-1-8,https://github.com/rdkit/rdkit/tree/master/Contrib/SA_Score,BSD-3.0,"eos9ei3,sa-score","$ ersilia serve sa-score
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Low scores indicate higher synthetic accessibility,Regression,miquelduranfrigola,10/7/2022,https://github.com/miquelduranfrigola,Single,Float,https://eos9ei3-jvhi9.ondigitalocean.app/,https://hub.docker.com/r/ersiliaos/eos9ei3,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos9ei3.zip
eos4cxk,sars-cov-2-antiviral-screen,Ready,https://github.com/ersilia-os/eos4cxk,SARS-CoV-2 Anti viral screening,"ImageMol is a Representation Learning Framework that utilizes molecule images for encoding molecular inputs as machine readable vectors for downstream tasks such as bio-activity prediction, drug metabolism analysis, or drug toxicity prediction. The approach utilizes transfer learning, that is, pre-training the model on massive unlabeled datasets to help it in generalizing feature extraction and then fine tuning on specific tasks. This model is fine tuned on 13 assays concerned with a number of target categories ranging from viral entry to toxicity in humans. These interactions are formulated as binary classification tasks",Compound,Single,Boolean,Pretrained,"Sars-CoV-2,Antiviral activity",https://github.com/ersilia-os/eos4cxk,https://www.nature.com/articles/s42256-022-00557-6,https://github.com/HongxinXiang/ImageMol,MIT,,"$ ersilia serve sars-cov-2-antiviral-screen
$ ersilia api -i 'CCCOCCC'
$ ersilia close","The output is comprised of binary classification across thirteen assays that are as follows: 3C-like enzymatic activity (3CL), ACE2 enzymatic activity (ACE2), Human Embryonic Kidney 293 Cell line toxicity (HEK293), Human fibroblast toxicity (Human), MERS Pseudotyped particle entry (MERS_PPE), MERS Pseudotyped particle entry counterscreen (MERS_PPE_cs), SarsCov Pseudotyped particle entry (Cov_PPE), SarsCov Pseudotyped particle entry counterscreen (Cov_PPE_cs), SarsCov2 cytopathic effect (COV2_CPE), SarsCov2 cytopathic effect counterscreen (COV2_Cytotox), Spike ACE2 Protein-protein interaction (AlphaLISA), Spike ACE2 Protein-protein interaction counterscreen (TruHit), Transmembrane protease serine 2 enzymatic activity (TMPRSS2)",Classification,DhanshreeA,25/1/2023,https://github.com/DhanshreeA,List,Integer,,https://hub.docker.com/r/ersiliaos/eos4cxk,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos4cxk.zip
eos2401,scaffold-decoration,Ready,https://github.com/ersilia-os/eos2401,Scaffold decoration,The context discusses a novel notation system called Sequential Attachment-based Fragment Embedding (SAFE) that improves upon traditional molecular string representations like SMILES. SAFE reframes SMILES strings as an unordered sequence of interconnected fragment blocks while maintaining compatibility with existing SMILES parsers. This streamlines complex molecular design tasks by facilitating autoregressive generation under various constraints. The effectiveness of SAFE is demonstrated by training a GPT2-like model on a dataset of 1.1 billion SAFE representations that exhibited versatile and robust optimization performance for molecular design.,Compound,Single,Compound,Pretrained,Compound generation,https://github.com/ersilia-os/eos2401,https://arxiv.org/pdf/2310.10773.pdf,https://github.com/datamol-io/safe/tree/main,CC,,"$ ersilia serve scaffold-decoration
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Model generates new molecules from input molecule by replacing side chains of input molecule.,Generative,Inyrkz,20/2/2024,https://github.com/Inyrkz,List,String,,https://hub.docker.com/r/ersiliaos/eos2401,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2401.zip
eos8bhe,scaffold-morphing,Ready,https://github.com/ersilia-os/eos8bhe,Scaffold Morphing,The context discusses a novel notation system called Sequential Attachment-based Fragment Embedding (SAFE) that improves upon traditional molecular string representations like SMILES. SAFE reframes SMILES strings as an unordered sequence of interconnected fragment blocks while maintaining compatibility with existing SMILES parsers. This streamlines complex molecular design tasks by facilitating autoregressive generation under various constraints. The effectiveness of SAFE is demonstrated by training a GPT2-like model on a dataset of 1.1 billion SAFE representations that exhibited versatile and robust optimization performance for molecular design.,Compound,Single,Compound,Pretrained,Compound generation,https://github.com/ersilia-os/eos8bhe,https://arxiv.org/pdf/2310.10773.pdf,https://github.com/datamol-io/safe/tree/main,CC,,"$ ersilia serve scaffold-morphing
$ ersilia api -i 'CCCOCCC'
$ ersilia close",Model generates new molecules from input molecule by replacing core structures of input molecule.,Generative,Inyrkz,12/1/2024,https://github.com/Inyrkz,List,String,,https://hub.docker.com/r/ersiliaos/eos8bhe,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos8bhe.zip
eos2l0q,schisto-swisstph,Ready,https://github.com/ersilia-os/eos2l0q,Anti-schistosomiasis activity,"Prediction of the activity of small molecules against the schistosoma parasite. This model has been developed by Ersilia thanks to the data provided by the Swiss TPH. In vitro activity against newly transformed schistosoma (nts) and adult worms was measured (% of inhibition of activity and IC50, respectively)",Compound,Single,Probability,In-house,"Neglected tropical disease,Schistosomiasis,IC50",https://github.com/ersilia-os/eos2l0q,https://pubmed.ncbi.nlm.nih.gov/30398059,https://github.com/ersilia-os/lazy-qsar,GPL-3.0,,"$ ersilia serve schisto-swisstph
$ ersilia api -i 'CCCOCCC'
$ ersilia close",The probabilities of the molecule being active against schistosoma in NTS stage (in a % of inhibition assay at 70 and 90% inhibition 10uM) and adult stage (in IC50 assay at cut-offs 5 and 10uM,Classification,GemmaTuron,24/8/2023,https://github.com/GemmaTuron,List,Float,https://eos2l0q-fqlpz.ondigitalocean.app/,https://hub.docker.com/r/ersiliaos/eos2l0q,AMD64,https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos2l0q.zip
eos6pbf,selfies,Ready,https://github.com/ersilia-os/eos6pbf,SELF-referencIng Embedded Strings,"String representation of small molecules that is more robust than SMILES, since, by design, all SELFIES strings are valid molecules. It is particularly helpful when applied in generative models, as all the SELFIES proposed are valid molecules. The authors also found that on generative models, SELFIES produces more diverse molecules than compared to SMILES.",Compound,Single,Compound,Pretrained,"Chemical notation,Chemical language model,Compound generation",https://github.com/ersilia-os/eos6pbf,https://arxiv.org/pdf/1905.13741,https://github.com/aspuru-guzik-group/selfies,Apache-2.0,"eos6pbf,selfies","$ ersilia serve selfies
$ ersilia api -i 'CCCOCCC'
$ ersilia close",String representation of a molecule (SELFIE),Representation,brosular,14/7/2022,https://github.com/brosular,Single,String,,https://hub.docker.com/r/ersiliaos/eos6pbf,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos6pbf.zip
eos9ueu,small-world-enamine-real,Ready,https://github.com/ersilia-os/eos9ueu,Small World Enamine REAL search,"Small World is an index of chemical space containing more than 230B molecular substructures. Here we use the Small World API to post a query to the SmallWorld server. We sample 100 molecules within a distance of 10 specifically for the Enamine REAL map, not the entire SmallWorld domain. Please check other small-world models available in our hub.",Compound,Single,Compound,Online,Similarity,https://github.com/ersilia-os/eos9ueu,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3606195/,https://pypi.org/project/smallworld-api/,MIT,,"$ ersilia serve small-world-enamine-real
$ ersilia api -i 'CCCOCCC'
$ ersilia close",List of 100 nearest neighbors,Similarity,miquelduranfrigola,1/11/2023,https://github.com/miquelduranfrigola,List,String,,https://hub.docker.com/r/ersiliaos/eos9ueu,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos9ueu.zip
eos3kcw,small-world-wuxi,Ready,https://github.com/ersilia-os/eos3kcw,Small World Wuxi search,"Small World is an index of chemical space containing more than 230B molecular substructures. Here we use the Small World API to post a query to the SmallWorld server. We sample 100 molecules within a distance of 10 specifically for the Wuxi map, not the entire SmallWorld domain. Please check other small-world models available in our hub.",Compound,Single,Compound,Online,Similarity,https://github.com/ersilia-os/eos3kcw,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3606195/,https://pypi.org/project/smallworld-api/,MIT,,"$ ersilia serve small-world-wuxi
$ ersilia api -i 'CCCOCCC'
$ ersilia close",List of 100 nearest neighbors,Similarity,miquelduranfrigola,2/11/2023,https://github.com/miquelduranfrigola,List,String,,https://hub.docker.com/r/ersiliaos/eos3kcw,"AMD64,ARM64",https://ersilia-models-zipped.s3.eu-central-1.amazonaws.com/eos3kcw.zip
